00-491; Warszawa; ul. Konopnickiej Marii
00-492; Warszawa; ul. Frascati od 1 do ostatniego
00-493; Warszawa; ul. Prusa Bolesława
00-493; Warszawa; ul. Skwer Batalionu AK "Miłosz"
00-495; Warszawa; ul. Aleje Jerozolimskie od 1 do 9
00-496; Warszawa; ul. Mysia
00-496; Warszawa; ul. Nowy Świat od 1 do 13
00-497; Warszawa; Al. Lorentza Stanisława
00-497; Warszawa; ul. Nowy Świat od 2 do 14
00-498; Warszawa; ul. Książęca od 2 do ostatniego, od 9 do ostatniego
00-499; Warszawa; Pl. Trzech Krzyży od 2 do ostatniego
00-501; Warszawa; ul. Bracka od 1 do 13
00-502; Warszawa; ul. Bracka od 2 do 14
00-503; Warszawa; ul. Żurawia od 2 do 14, od 1 do 15
00-504; Warszawa; Poczta Warszawa 015, Pl. Trzech Krzyży 13
00-505; Warszawa; ul. Wspólna od 2 do 4
00-507; Warszawa; Pl. Trzech Krzyży od 5 do ostatniego
00-508; Warszawa; ul. Aleje Jerozolimskie od 11 do 35
00-509; Warszawa; ul. Krucza od 46 do 48, od 47 do 49
00-510; Warszawa; ul. Marszałkowska od 94 do 98
00-511; Warszawa; ul. Nowogrodzka od 10 do 26, od 15 do 33
00-512; Warszawa; ul. Krucza od 38 do 44
00-513; Warszawa; ul. Nowogrodzka od 2 do 8, od 1 do 13
00-514; Warszawa; ul. Marszałkowska od 84 do 92
00-515; Warszawa; ul. Żurawia od 16 do 36, od 17 do 35
00-516; Warszawa; ul. Hoża od 22 do 44
00-517; Warszawa; ul. Marszałkowska od 76 do 82
00-518; Warszawa; ul. Parkingowa
00-519; Warszawa; ul. Grabowskiego Antoniego
00-519; Warszawa; ul. Wspólna od 8 do 44, od 25 do 41
00-521; Warszawa; ul. Hoża od 19 do 31
00-522; Warszawa; ul. Krucza od 28 do 36
00-522; Warszawa; ul. Wspólna od 6 do 6
00-524; Warszawa; ul. Marszałkowska od 74 do 74
00-525; Warszawa; ul. Krucza od 15 do 45
00-526; Warszawa; ul. Krucza od 16 do 26
00-527; Warszawa; ul. Wspólna od 23 do 23
00-528; Warszawa; ul. Hoża od 2 do 20, od 1 do 17
00-529; Warszawa; ul. Wspólna od 1 do 21
00-530; Warszawa; ul. Mokotowska od 67 do ostatniego
00-532; Warszawa; ul. Wilcza od 2 do 20
00-533; Warszawa; ul. Mokotowska od 63 do 65
00-534; Warszawa; ul. Mokotowska od 56 do ostatniego
00-535; Warszawa; Pl. Trzech Krzyży od 1 do 3
00-536; Warszawa; ul. Aleje Ujazdowskie od 43 do ostatniego
00-537; Warszawa; ul. Krucza od 2 do 14
00-538; Warszawa; ul. Mokotowska od 54 do 54
00-538; Warszawa; ul. Wilcza od 1 do 15
00-539; Warszawa; ul. Piękna od 12 do 16, od 1B do 9
00-540; Warszawa; ul. Aleje Ujazdowskie od 21 do 41
00-541; Warszawa; ul. Mokotowska od 30 do 38
00-542; Warszawa; ul. Mokotowska od 47 do 61
00-543; Warszawa; ul. Mokotowska od 40 do 52
00-544; Warszawa; ul. Wilcza od 22 do 34, od 19 do 33
00-545; Warszawa; ul. Marszałkowska od 54 do 72
00-546; Warszawa; ul. Księdza Skorupki Ignacego
00-547; Warszawa; ul. Piękna od 28 do 42
00-548; Warszawa; ul. Krucza od 1 do 13
00-548; Warszawa; ul. Wilcza od 17 do 17
00-549; Warszawa; ul. Piękna od 18 do 26, od 11 do 29
00-550; Warszawa; Pl. Konstytucji od 6 do ostatniego
00-551; Warszawa; ul. Mokotowska od 37 do 45
00-552; Warszawa; Pl. Konstytucji od 2 do 4
00-553; Warszawa; ul. Koszykowa od 22 do 30, od 29 do 37
00-554; Warszawa; ul. Marszałkowska od 32 do 52
00-555; Warszawa; ul. Koszykowa od 18 do 20
00-556; Warszawa; Al. Róż
00-557; Warszawa; ul. Aleje Ujazdowskie od 15 do 19
00-558; Warszawa; ul. Mokotowska od 28 do 28
00-559; Warszawa; ul. Calinescu Armanda
00-559; Warszawa; ul. Chopina Fryderyka
00-559; Warszawa; ul. Sieroszewskiego Wacława
00-560; Warszawa; ul. Mokotowska od 19 do 35
00-561; Warszawa; ul. Mokotowska od 12 do 26
00-562; Warszawa; ul. Koszykowa od 5 do 27
00-562; Warszawa; ul. Natolińska od 3 do 3
00-563; Warszawa; ul. Marszałkowska od 30 do 30
00-564; Warszawa; ul. Koszykowa od 2 do 16, od 1 do 3
00-565; Warszawa; Al. Przyjaciół
00-566; Warszawa; ul. Teresy
00-567; Warszawa; ul. Aleje Ujazdowskie od 11 do 13
00-568; Warszawa; ul. Natolińska od 2 do ostatniego, od 1 do 1, od 5 do ostatniego
00-569; Warszawa; ul. Służewska
00-570; Warszawa; Al. Wyzwolenia od 2 do ostatniego
00-570; Warszawa; Pl. Zbawiciela od 4 do ostatniego
00-571; Warszawa; Al. Armii Ludowej od 2 do 8
00-572; Warszawa; Al. Wyzwolenia od 1 do ostatniego
00-573; Warszawa; Pl. Zbawiciela od 2 do 2
00-574; Warszawa; ul. Czerwijowskiego Faustyna
00-574; Warszawa; ul. Sempołowskiej Stefanii od 2 do ostatniego
00-575; Warszawa; Al. Armii Ludowej od 1 do 11
00-575; Warszawa; ul. Litewska od 16 do 16
00-576; Warszawa; ul. Marszałkowska od 24 do 28A
00-577; Warszawa; Poczta Warszawa 057, ul. Marszałkowska 26
00-578; Warszawa; ul. Sempołowskiej Stefanii od 1 do ostatniego
00-580; Warszawa; Al. Szucha Jana Chrystiana od 1 do ostatniego
00-581; Warszawa; ul. Litewska od 2 do 14, od 18 do ostatniego, od 1 do 1
00-581; Warszawa; ul. Marszałkowska od 2 do 2
00-582; Warszawa; Al. Szucha Jana Chrystiana od 2 do ostatniego
00-583; Warszawa; ul. Aleje Ujazdowskie od 1 do 9
00-584; Warszawa; Pl. Na Rozdrożu
00-585; Warszawa; ul. Bagatela
00-586; Warszawa; ul. Flory
00-587; Warszawa; Poczta Warszawa 011, ul. Flory 9
00-588; Warszawa; Pl. Unii Lubelskiej od 2 do ostatniego
00-589; Warszawa; ul. Litewska od 3 do ostatniego
00-590; Warszawa; ul. Marszałkowska od 4 do 22
00-591; Warszawa; ul. Bacciarellego Marcelego
00-591; Warszawa; ul. Klonowa
00-592; Warszawa; ul. Spacerowa od 2 do 20
00-594; Warszawa; ul. Belwederska od 24 do ostatniego
00-605; Warszawa; Al. Armii Ludowej od 29 do ostatniego
00-608; Warszawa; Al. Niepodległości od 184 do 218
00-609; Warszawa; Al. Armii Ludowej od 24 do ostatniego
00-610; Warszawa; ul. Lekarska
00-611; Warszawa; ul. Filtrowa od 2 do 8, od 1 do 11
00-613; Warszawa; ul. Chałubińskiego Tytusa od 2 do ostatniego
00-614; Warszawa; ul. Rektorska
00-620; Warszawa; ul. Rychlińskiego Stanisława
00-621; Warszawa; ul. Boya-Żeleńskiego Tadeusza
00-622; Warszawa; ul. Polna od 2 do 8, od 1 do 3
00-623; Warszawa; Pl. Unii Lubelskiej od 1 do ostatniego
00-624; Warszawa; ul. Marszałkowska od 1 do 5
00-625; Warszawa; ul. Polna od 10 do 20, od 5 do 7
00-626; Warszawa; ul. Marszałkowska od 7 do 15A
00-627; Warszawa; ul. Zoli Emila
00-628; Warszawa; ul. Marszałkowska od 17 do 25
00-629; Warszawa; ul. Oleandrów
00-630; Warszawa; ul. Polna od 22 do 24
00-631; Warszawa; ul. Waryńskiego Ludwika od 2 do 12
00-632; Warszawa; Al. Armii Ludowej od 13 do 17
00-633; Warszawa; ul. Polna od 9 do 11
00-634; Warszawa; ul. Jaworzyńska
00-634; Warszawa; ul. Podoskich Romana i Jana
00-635; Warszawa; ul. Polna od 26 do 44, od 13 do ostatniego
00-635; Warszawa; ul. Rondo Jazdy Polskiej
00-636; Warszawa; ul. Waryńskiego Ludwika od 11 do ostatniego
00-637; Warszawa; Al. Armii Ludowej od 16 do 22, od 19 do 27
00-638; Warszawa; Al. Armii Ludowej od 10 do 14
00-639; Warszawa; ul. Marszałkowska od 27 do 39
00-640; Warszawa; ul. Mokotowska od 1 do 17
00-641; Warszawa; ul. Mokotowska od 2 do 10
00-642; Warszawa; Pl. Zbawiciela od 1 do 3
00-643; Warszawa; ul. Nowowiejska od 1 do 13
00-644; Warszawa; ul. Polna od 46 do ostatniego
00-645; Warszawa; ul. Waryńskiego Ludwika od 1 do 5
00-646; Warszawa; Poczta Warszawa 010, Pl. Konstytucji 3
00-647; Warszawa; Pl. Konstytucji od 1 do 3
00-648; Warszawa; ul. Marszałkowska od 41 do 49
00-649; Warszawa; ul. Nowowiejska od 2 do 6
00-650; Warszawa; ul. Waryńskiego Ludwika od 14 do ostatniego
00-651; Warszawa; Pl. Zbawiciela od 5 do ostatniego
00-653; Warszawa; ul. Nowowiejska od 8 do 20
00-654; Warszawa; ul. Śniadeckich od 1 do ostatniego
00-655; Warszawa; ul. Waryńskiego Ludwika od 7 do 9
00-656; Warszawa; ul. Śniadeckich od 2 do ostatniego
00-657; Warszawa; Pl. Konstytucji od 5 do 5
00-658; Warszawa; ul. Lwowska od 2 do ostatniego
00-659; Warszawa; ul. Koszykowa od 39 do 57
00-660; Warszawa; ul. Koszykowa od 59 do 59
00-660; Warszawa; ul. Lwowska od 1 do ostatniego
00-661; Warszawa; Pl. Politechniki
00-662; Warszawa; ul. Koszykowa od 75 do 77
00-663; Warszawa; Al. Niepodległości od 220 do ostatniego
00-664; Warszawa; ul. Noakowskiego Stanisława od 1 do ostatniego
00-664; Warszawa; ul. Profesora Wierzbickiego Witolda
00-665; Warszawa; ul. Nowowiejska od 22 do 24, od 15 do 33
00-666; Warszawa; ul. Noakowskiego Stanisława od 2 do 16
00-667; Warszawa; ul. Koszykowa od 61 do 73
00-668; Warszawa; ul. Noakowskiego Stanisława od 18 do ostatniego
00-668; Warszawa; ul. Skwer 3 Batalionu Pancernego AK "Golski"
00-669; Warszawa; ul. Plater Emilii od 2 do 16, od 1 do 19
00-670; Warszawa; ul. Wilcza od 70 do ostatniego, od 73 do ostatniego
00-671; Warszawa; ul. Koszykowa od 70 do 78
00-672; Warszawa; ul. Piękna od 44 do ostatniego, od 41 do ostatniego
00-673; Warszawa; ul. Koszykowa od 56 do 68
00-674; Warszawa; Pl. Konstytucji od 7 do ostatniego
00-675; Warszawa; ul. Koszykowa od 32 do 54
00-676; Warszawa; ul. Marszałkowska od 51 do 73
00-677; Warszawa; ul. Piękna od 31 do 39
00-678; Warszawa; ul. Wilcza od 35 do 47
00-679; Warszawa; ul. Wilcza od 36 do 68, od 49 do 71
00-680; Warszawa; ul. Poznańska od 2 do 18, od 1 do 17
00-680; Warszawa; ul. Żurawia od 38 do ostatniego, od 37 do ostatniego
00-681; Warszawa; ul. Hoża od 33 do ostatniego
00-682; Warszawa; ul. Hoża od 46 do ostatniego
00-683; Warszawa; ul. Marszałkowska od 75 do 87
00-684; Warszawa; ul. Wspólna od 46 do 68, od 43 do 53
00-685; Warszawa; ul. Poznańska od 20 do 28, od 19 do 31
00-686; Warszawa; ul. Świętej Barbary
00-687; Warszawa; ul. Wspólna od 70 do ostatniego, od 55 do ostatniego
00-688; Warszawa; ul. Plater Emilii od 18 do 28, od 21 do 31
00-689; Warszawa; ul. Poznańska od 30 do ostatniego, od 33 do ostatniego
00-691; Warszawa; ul. Nowogrodzka od 28 do 40, od 35 do 43
00-692; Warszawa; ul. Aleje Jerozolimskie od 37 do 45
00-693; Warszawa; ul. Marszałkowska od 89 do 99
00-694; Warszawa; Poczta Warszawa 081, ul. Nowogrodzka 45
00-695; Warszawa; ul. Nowogrodzka od 42 do 58, od 45 do 53
00-696; Warszawa; ul. Pankiewicza Jana
00-697; Warszawa; ul. Aleje Jerozolimskie od 47 do 79
00-698; Warszawa; ul. Plater Emilii od 30 do 32, od 33 do 35
00-699; Warszawa; ul. Nowogrodzka od 60 do 62, od 55 do 57
00-701; Warszawa; ul. Czerniakowska od 2 do 18, od 1 do 3
00-702; Warszawa; ul. Wolicka
00-703; Warszawa; ul. Kątna
00-703; Warszawa; ul. Polska
00-704; Warszawa; ul. Gościniec
00-704; Warszawa; ul. Gwintowa
00-705; Warszawa; ul. Bananowa
00-705; Warszawa; ul. Łososiowa
00-705; Warszawa; ul. Nadrzeczna
00-706; Warszawa; ul. Koszykarska
00-707; Warszawa; ul. Dyżewskiego Aleksandra
00-707; Warszawa; ul. Hempla Stanisława
00-707; Warszawa; ul. Ku Wiśle
00-707; Warszawa; ul. Ponikowskiego Antoniego
00-707; Warszawa; ul. Pszenickiego Andrzeja
00-707; Warszawa; ul. Wasiutyńskiego Zbigniewa
00-707; Warszawa; ul. Żenczykowskiego Wacława
00-708; Warszawa; ul. Rodzynkowa
00-709; Warszawa; ul. Siekierkowska
00-710; Warszawa; ul. Bartoszka Franciszka
00-710; Warszawa; ul. Idzikowskiego Ludwika od 2 do 30
00-710; Warszawa; ul. Kozłowskiej Heleny
00-710; Warszawa; ul. Piekałkiewicza Jana
00-710; Warszawa; ul. Witosa Wincentego
00-711; Warszawa; ul. Ananasowa
00-711; Warszawa; ul. Gąsocińska
00-712; Warszawa; Al. Polski Walczącej
00-712; Warszawa; ul. Batalionu AK "Karpaty"
00-712; Warszawa; ul. Bluszczańska
00-712; Warszawa; ul. Dywizjonu AK "Jeleń"
00-712; Warszawa; ul. Melomanów
00-712; Warszawa; ul. Wojskowej Służby Kobiet
00-713; Warszawa; ul. Al. Godziny "W"
00-713; Warszawa; ul. Batalionu AK "Bałtyk"
00-713; Warszawa; ul. Batalionu AK "Olza"
00-713; Warszawa; ul. Batalionu AK "Ryś"
00-713; Warszawa; ul. Cytrynowa
00-713; Warszawa; ul. Daktylowa
00-713; Warszawa; ul. Figowa
00-713; Warszawa; ul. Grupy AK "Północ"
00-713; Warszawa; ul. Niewielka
00-713; Warszawa; ul. Pod Kopcem
00-713; Warszawa; ul. Pułku AK "Broda"
00-713; Warszawa; ul. Pułku AK "Kampinos"
00-713; Warszawa; ul. Pułku AK "Waligóra"
00-714; Warszawa; ul. Czerniakowska od 20 do 40
00-715; Warszawa; ul. Czerniakowska od 5 do 71
00-716; Warszawa; ul. Bartycka
00-717; Warszawa; ul. Czerniakowska od 42 do 90
00-718; Warszawa; ul. Czerniakowska od 73 do 107
00-719; Warszawa; ul. Nehru Jawaharlala
00-719; Warszawa; ul. Zwierzyniecka
00-720; Warszawa; ul. Czerniakowska od 109 do 137
00-721; Warszawa; ul. Podchorążych od 2 do 30, od 1 do 33
00-722; Warszawa; ul. Podchorążych od 35 do ostatniego
00-723; Warszawa; Poczta Warszawa 088, ul. Melomanów 10
00-724; Warszawa; ul. Chełmska od 1 do ostatniego
00-725; Warszawa; ul. Chełmska od 2 do ostatniego
00-726; Warszawa; Poczta Warszawa 036, ul. Chełmska 29
00-727; Warszawa; ul. Cybulskiego Zbyszka
00-727; Warszawa; ul. Polkowska
00-727; Warszawa; ul. Teresińska
00-728; Warszawa; ul. Bobrowiecka
00-728; Warszawa; ul. Kierbedzia Stanisława
00-730; Warszawa; ul. Huculska
00-730; Warszawa; ul. Jazgarzewska
00-731; Warszawa; ul. Jedwabnicza
00-732; Warszawa; ul. Czerska
00-732; Warszawa; ul. Łużycka
00-733; Warszawa; ul. Kaszubska
00-733; Warszawa; ul. Lubkowska
00-734; Warszawa; ul. Krasnołęcka
00-735; Warszawa; ul. Iwicka
00-736; Warszawa; ul. Banioska
00-737; Warszawa; ul. Zakrzewska
00-738; Warszawa; ul. Sielecka
00-739; Warszawa; ul. Stępińska
00-740; Warszawa; ul. Górska
00-741; Warszawa; ul. Nowotarska
00-742; Warszawa; ul. Tatrzańska
00-743; Warszawa; ul. Nabielaka Ludwika
00-745; Warszawa; ul. Stopowa
00-745; Warszawa; ul. Turecka
00-745; Warszawa; ul. Zbierska
00-746; Warszawa; ul. Sułkowicka
00-747; Warszawa; ul. Gagarina Jurija od 109 do ostatniego
00-748; Warszawa; ul. Gagarina Jurija od 34 do ostatniego
00-749; Warszawa; ul. Hołówki Tadeusza
00-750; Warszawa; ul. Nowosielecka od 1 do ostatniego
00-752; Warszawa; ul. Badowska
00-753; Warszawa; ul. Gagarina Jurija od 1 do 107
00-754; Warszawa; ul. Gagarina Jurija od 2 do 32
00-758; Warszawa; ul. Sulkiewicza Aleksandra
00-759; Warszawa; ul. Kręta
00-759; Warszawa; ul. Lądowa
00-759; Warszawa; ul. Parkowa
00-761; Warszawa; ul. Belwederska od 1 do ostatniego
00-762; Warszawa; ul. Belwederska od 2 do 22
00-763; Warszawa; al. Sobieskiego Jana od 91 do ostatniego
00-764; Warszawa; al. Sobieskiego Jana od 92 do ostatniego
00-764; Warszawa; ul. Sobieszynska
00-765; Warszawa; ul. Piaseczyńska
00-766; Warszawa; ul. Jaworowska
00-767; Warszawa; ul. Bandoski
00-768; Warszawa; ul. Kostrzewskiego Franciszka
00-769; Warszawa; ul. Beethovena Ludwika
00-769; Warszawa; ul. Hańczy Władysława
00-769; Warszawa; ul. Węgrzyna Józefa
00-770; Warszawa; ul. Piwarskiego Jana Feliksa
00-771; Warszawa; ul. Braci Pillatich
00-772; Warszawa; ul. Gierymskiego Aleksandra
00-773; Warszawa; ul. Dolna od 1 do ostatniego
00-774; Warszawa; ul. Dolna od 2 do ostatniego
00-775; Warszawa; ul. Konduktorska
00-777; Warszawa; ul. Padewska
00-777; Warszawa; ul. Pytlasińskiego
00-777; Warszawa; ul. Włoska
00-778; Warszawa; ul. Promenada
00-780; Warszawa; ul. Ludowa
00-781; Warszawa; ul. Boryszewska
00-781; Warszawa; ul. Wygoda
00-782; Warszawa; Poczta Warszawa 025, ul. Dworkowa 9
00-783; Warszawa; ul. Smetany Bedrzycha
00-784; Warszawa; ul. Dworkowa
00-785; Warszawa; ul. Grottgera Artura
00-785; Warszawa; ul. Pogodna
00-785; Warszawa; ul. Zajączkowska
00-787; Warszawa; ul. Spacerowa od 22 do ostatniego, od 1 do ostatniego
00-788; Warszawa; ul. Wybieg
00-789; Warszawa; ul. Humańska
00-789; Warszawa; ul. Słoneczna
00-790; Warszawa; ul. Willowa
00-791; Warszawa; ul. Chocimska
00-792; Warszawa; ul. Olszewska
00-793; Warszawa; ul. Kujawska
00-794; Warszawa; ul. Goworka
00-795; Warszawa; ul. Skolimowska
00-800; Warszawa; Poczta Warszawa 066, ul. Pereca 13/19
00-801; Warszawa; ul. Chmielna od 90 do 124, od 69 do 73
00-802; Warszawa; ul. Żelazna od 2 do 18
00-803; Warszawa; ul. Aleje Jerozolimskie od 56 do 80
00-804; Warszawa; Al. Jana Pawła II od 1 do 5
00-805; Warszawa; ul. Chmielna od 126 do ostatniego, od 75 do ostatniego
00-806; Warszawa; ul. Żelazna od 20 do 26, od 1 do 31
00-807; Warszawa; ul. Aleje Jerozolimskie od 82 do 122
00-808; Warszawa; ul. Platynowa
00-809; Warszawa; ul. Miedziana od 1 do 1B
00-810; Warszawa; ul. Srebrna
00-811; Warszawa; ul. Towarowa od 2 do 12, od 1 do 5
00-812; Warszawa; ul. Wronia od 2 do 6, od 1 do 3
00-813; Warszawa; ul. Aleje Jerozolimskie od 124 do 128
00-814; Warszawa; ul. Miedziana od 2 do 12, od 3 do 9
00-815; Warszawa; ul. Sienna od 82 do ostatniego, od 79 do ostatniego
00-816; Warszawa; Poczta Warszawa 143, ul. Chmielna 75
00-817; Warszawa; ul. Żelazna od 33 do 39
00-818; Warszawa; ul. Twarda od 54 do ostatniego, od 49 do ostatniego
00-819; Warszawa; ul. Złota od nr 61 do ostatniego
00-820; Warszawa; ul. Sienna od 47 do 69
00-821; Warszawa; ul. Złota od 58 do ostatniego
00-822; Warszawa; ul. Twarda od 39 do 47
00-823; Warszawa; Al. Jana Pawła II od 7 do 9
00-824; Warszawa; ul. Twarda od 17 do 37
00-825; Warszawa; ul. Sienna od 50 do 70
00-826; Warszawa; ul. Śliska od 30 do ostatniego, od 31 do ostatniego
00-827; Warszawa; ul. Pańska od 48 do 50, od 47 do 55
00-828; Warszawa; Al. Jana Pawła II od 11 do 15
00-830; Warszawa; ul. Pańska od 52 do 72, od 57 do 69
00-831; Warszawa; ul. Twarda od 30 do 52
00-832; Warszawa; ul. Żelazna od 28 do 44
00-833; Warszawa; ul. Sienna od 72 do 80, od 71 do 77
00-834; Warszawa; ul. Pańska od 71 do ostatniego
00-835; Warszawa; ul. Miedziana od 14 do ostatniego, od 11 do ostatniego
00-836; Warszawa; ul. Żelazna od 41 do 47
00-837; Warszawa; ul. Pańska od 74 do ostatniego
00-838; Warszawa; ul. Prosta od 22 do ostatniego, od 33 do ostatniego
00-839; Warszawa; ul. Towarowa od 14 do 38, od 7 do 15
00-840; Warszawa; ul. Wronia od 8 do 38, od 5 do 27A
00-841; Warszawa; ul. Żelazna od 49 do 51
00-842; Warszawa; ul. Łucka od 1 do ostatniego
00-844; Warszawa; ul. Grzybowska od 52 do ostatniego, od 45 do ostatniego
00-845; Warszawa; ul. Łucka od 2 do ostatniego
00-846; Warszawa; ul. Wronia od 40 do 42, od 29 do 39
00-847; Warszawa; ul. Towarowa od 40 do 48, od 17 do 23
00-848; Warszawa; ul. Żelazna od 53 do 61
00-849; Warszawa; ul. Pereca Icchaka Lejba
00-850; Warszawa; ul. Prosta od 2 do 20, od 1 do 31
00-851; Warszawa; ul. Waliców od 2 do 20, od 1 do 11
00-852; Warszawa; ul. Żelazna od 46 do 56
00-853; Warszawa; ul. Twarda od 26 do 28
00-854; Warszawa; Al. Jana Pawła II od 17 do 25
00-854; Warszawa; ul. Ciepła od 2 do 12, od 1 do 11
00-855; Warszawa; ul. Grzybowska od 27 do 43
00-862; Warszawa; ul. Ciepła od 14 do ostatniego, od 13 do ostatniego
00-863; Warszawa; ul. Grzybowska od 28 do 50
00-864; Warszawa; ul. Krochmalna
00-865; Warszawa; ul. Waliców od 22 do ostatniego, od 13 do ostatniego
00-866; Warszawa; ul. Żelazna od 58 do 72
00-867; Warszawa; Al. Jana Pawła II od 27 do 33
00-867; Warszawa; ul. Chłodna od 25 do ostatniego
00-868; Warszawa; ul. Kotlarska
00-869; Warszawa; ul. Towarowa od 50 do ostatniego, od 25 do ostatniego
00-870; Warszawa; ul. Wronia od 44 do 56, od 41 do 47
00-871; Warszawa; ul. Żelazna od 63 do 75
00-872; Warszawa; ul. Chłodna od 28 do ostatniego
00-873; Warszawa; ul. Ogrodowa od 37 do 57
00-874; Warszawa; ul. Wronia od 58 do 60, od 49 do 55
00-875; Warszawa; ul. Żelazna od 77 do 85
00-876; Warszawa; ul. Ogrodowa od 36 do ostatniego, od 59 do ostatniego
00-877; Warszawa; Al. Solidarności od 151 do ostatniego
00-878; Warszawa; ul. Wronia od 62 do 70, od 57 do 59
00-879; Warszawa; ul. Żelazna od 87 do 91
00-888; Warszawa; Skrytki Pocztowe Poczta Oddział UP Warszawa 022, Al. Jerozolimskie (budynek Millenium Plaza)
00-890; Warszawa; Poczta Warszawa 041, Al. Solidarności 119/125
00-891; Warszawa; ul. Chłodna od 2 do 26, od 1 do 23
00-892; Warszawa; ul. Elektoralna od 24 do ostatniego
00-893; Warszawa; ul. Ogrodowa od 1 do 35
00-894; Warszawa; ul. Żelazna od 74 do 86
00-895; Warszawa; ul. Biała
00-895; Warszawa; ul. Dobrzańskiego Bronisława
00-896; Warszawa; ul. Ogrodowa od 2 do 34
00-897; Warszawa; Al. Solidarności od 119 do 125
00-898; Warszawa; Al. Solidarności od 127 do 149
00-899; Warszawa; Al. Jana Pawła II od 35 do 39
00-900; Warszawa; Poczta Centrum Ekspedycyjno Rozdzielcze, ul. Łączyny 8
00-900; Warszawa; Skrytki Pocztowe Poczta Centrum Ekspedycyjno Rozdzielcze, ul. Łączyny 8
00-901; Warszawa; Poczta Warszawa 134, ul. Plac Defilad 1
00-901; Warszawa; Skrytki Pocztowe Poczta Warszawa 134, ul. Plac Defilad 1
00-902; Warszawa; Poczta Warszawa 133, ul. Wiejska 2/4
00-902; Warszawa; Skrytki Pocztowe Poczta Warszawa 133, ul. Wiejska 2/4
00-904; Warszawa; Poczta Filia UP Warszawa 008, ul. Rakowiecka 4 A
00-904; Warszawa; Skrytki Pocztowe Poczta Filia UP Warszawa 008, ul. Rakowiecka 4 A
00-905; Warszawa; Poczta Warszawa 035, ul. Świętochowskiego Aleksandra 2
00-905; Warszawa; Skrytki Pocztowe Poczta Warszawa 035, ul. Świętochowskiego Aleksandra 2
00-906; Warszawa; Poczta Warszawa 019, ul. Żwirki i Wigury 1
00-906; Warszawa; Skrytki Pocztowe Poczta Warszawa 019, ul. Żwirki i Wigury 1
00-908; Warszawa; Poczta Warszawa 049, ul. Kaliskiego 15
00-908; Warszawa; Skrytki Pocztowe Poczta Warszawa 049, ul. Kaliskiego 15
00-909; Warszawa; Poczta Warszawa 060, ul. Żwirki i Wigury 9/13
00-909; Warszawa; Skrytki Pocztowe Poczta Warszawa 060, ul. Żwirki i Wigury 9/13
00-910; Warszawa; Poczta Warszawa 072, ul. Czerwonych Beretów 10
00-910; Warszawa; Skrytki Pocztowe Poczta Warszawa 072, ul. Czerwonych Beretów 10
00-910; Warszawa; ul. Admiralska
00-910; Warszawa; ul. Czerwonych Beretów
00-910; Warszawa; ul. Frontowa
00-910; Warszawa; ul. Gierczak Emilii
00-910; Warszawa; ul. Okurzałego Michała
00-910; Warszawa; ul. Pontonierów
00-910; Warszawa; ul. Topograficzna
00-911; Warszawa; Poczta Warszawa 062, Al. Niepodległości 218
00-911; Warszawa; Skrytki Pocztowe Poczta Warszawa 062, Al. Niepodległości 218
